Sample	T1	T2	T3	Overall	Overall	Overall
Ndufv3	2.2194074132773403	3.5284559381846923	3.6491860581367948	-0.4853899766145186	16248.0	False
Foxa3	4.3631224192934095	2.9497862504050705	2.3333010831071537	-0.48541186822064547	16249.0	False
Klhl40	5.5310759782419545	0.6163782748944809	3.7511359468914725	-0.4854471155803151	16250.0	False
Tnfrsf18	4.316527254648104	4.039682206312304	1.2200564524239104	-0.4854681034346459	16251.0	False
Spata25	1.5549502721503332	4.364276336220258	3.3595352880912404	-0.4854707683306055	16252.0	False
Scn9a	2.463526531189679	1.3751786905245982	5.704126030931251	-0.48551491779498307	16253.0	False
Pld3	4.156598443495881	0.44956696163058657	5.160275108812661	-0.48554536820799754	16254.0	False
Lypd8	3.5074683918637466	4.347230992842767	1.619450156023088	-0.48554810525878916	16255.0	False
Spry2	1.4876410691860313	5.2795600159091265	2.4476002842814557	-0.4855905700284045	16256.0	False
Mansc4	3.8047771894772193	0.5174959961160972	5.401011979231609	-0.48565876202529806	16257.0	False
Samd3	1.979105942194804	4.189442689573058	3.156069103345515	-0.48568710299354434	16258.0	False
Ccnd1	2.1813742002043472	6.446417453079986	0.5856777542454211	-0.4856950211289817	16259.0	False
Ephb6		1.9310087201734192	4.306026474105287	-0.4857390432865685	16260.0	False
Arhgap28	4.063010336129594	0.48518409309803834	5.1996539039554595	-0.485761274019546	16261.0	False
Nxf7	3.5898895414387133	2.370010828990297	3.630470437349556	-0.48576483226103234	16262.0	False
Garin4	1.6627470770575914	3.2072889880886777	4.476474548182732	-0.4857886808342107	16263.0	False
Gm17455	1.2529232474583971	3.770632525536503	4.247429634670228	-0.4858319790525938	16264.0	False
Mki67	2.182622530228515	5.344955645884024	1.7453845470843599	-0.4858384904963174	16265.0	False
Slc17a8	1.4035744721998817	4.153861708366101	3.7035624845480175	-0.48592006392004117	16266.0	False
Evx2	2.3100571453861662	4.949949144192262	2.04522274215199	-0.48594717941344023	16267.0	False
Slc39a14	4.471853068265875	4.413791911247928	0.6674341443854921	-0.4859892235505486	16268.0	False
Zdhhc1	3.0875700590185717	2.9371281906537616	3.474323774338659	-0.485999458240204	16269.0	False
Cep164	0.7082894531137748	5.57547252438367	2.8163605925467303	-0.4861656137274976	16270.0	False
Zfp639	1.0285741429493427	4.22535441183008	3.9528080563910457	-0.4862945087650387	16271.0	False
Kbtbd13	1.7362339444527743	3.0795589165464254	4.526789491818386	-0.48636100931414433	16272.0	False
Ifrd2	1.852860324050637	4.688416652012391	2.7190288161081826	-0.48637477207057733	16273.0	False
Mgat4f	1.6408512251464007	1.6160484371227946	6.159456089671378	-0.4864140488230153	16274.0	False
Cxxc4	6.943592145409501	1.4315535581363306	1.5857877762932864	-0.48644432607071747	16275.0	False
Nacc2	1.390106173384637	4.020431333405915	3.8378377436306303	-0.4865002096859457	16276.0	False
Srrm3	4.169216423787302	1.1953884355279767	4.327336180896417	-0.48653289155144946	16277.0	False
Man2a2	1.9632097364592873	3.4380752279110167	3.936054510959971	-0.486583006642441	16278.0	False
Apoa5	1.9146568215257387	4.244865062437358	3.123797664160981	-0.4866498247171211	16279.0	False
Fbxo31	2.5107601868144593	4.891167926016668	1.9038194187977873	-0.4866528627548588	16280.0	False
Cd1d1	0.9207554308550885	3.285666947266008	5.030550609209377	-0.48670769773863337	16281.0	False
Pou3f1	3.670975446328428	3.097871301317386	2.75498076834174	-0.48675218326643604	16282.0	False
Lmbr1l	4.357576245715018	1.9212043380641513	3.3824033624176817	-0.4867626135864425	16283.0	False
B4galt5	3.180551350025287	1.060719282295867	5.350954786182151	-0.48677169446256735	16284.0	False
Slc35c2	1.2323787477480321	3.453456273791159	4.57070525594219	-0.48677181665253216	16285.0	False
Gpr37	2.1692864986330376	4.063145446415947	3.0822437420835964	-0.48679913193362795	16286.0	False
Ccdc82	5.176480694380929	3.445489217320752	1.031414139327551	-0.486815261523198	16287.0	False
Btbd2	4.435404225067457	3.025698995743752	2.139441525771019	-0.48689189206629635	16288.0	False
Snx4	3.5303969240342026	1.0020952457206278	5.093922400934411	-0.4869091099014255	16289.0	False
Efna1	1.021060548379763	2.756951849777649	5.492630597485532	-0.4869273104975182	16290.0	False
Slc3a1	1.9357667851573415	3.4139355364518993	3.9696801158312165	-0.4870889560800055	16291.0	False
Ccdc14	3.549504090935812	2.7289906430158664	3.2428498639172143	-0.4871086009727426	16292.0	False
Notum	1.95928601132443	2.5146913505640827	4.8971533292379625	-0.48717840134258067	16293.0	False
Tulp2	2.7722982580571314	2.3755081395698188	4.312080415681497	-0.4872192987790136	16294.0	False
0610009B22Rik	0.16939433997091607	2.7825489910373014	6.214337697106452	-0.4874448439760784	16295.0	False
P2rx5	4.894579055907458	1.811641682491978	2.9923714938291814	-0.48746779853124905	16296.0	False
Tspan18	3.3410600161772854	2.532300844727896	3.6241864124448004	-0.4875420339092245	16297.0	False
Eif2ak4	0.777788493018289	2.5014710806040568	5.961267057010413	-0.48755058627286574	16298.0	False
Pygb	5.412494414008137	1.7697387297079197	2.5672686879962847	-0.48758260557836114	16299.0	False
Cyp51	5.509247799663966	2.1094807177342743	2.1207343093202224	-0.4875836615217428	16300.0	False
Plxna1	2.978318673161274	0.9780449395711655	5.592890714682103	-0.4876066314999567	16301.0	False
Akap17b	1.923823479821324	4.6892015377050695	2.613138117762873	-0.4876326645948077	16302.0	False
Riiad1	2.2744912348620216	3.6033398792524207	3.44545061646236	-0.48767581706885227	16303.0	False
Nlrc5	1.00599019492956	5.191676016838913	2.9052746920288897	-0.4876759503175096	16304.0	False
Calhm4	4.154638542922658	4.007862247010372	1.3250856214240085	-0.4877306131818631	16305.0	False
Them4	1.4531750299009698	2.25072027805275	5.6128407204468465	-0.48774868499872664	16306.0	False
Cldn4	3.0416461131117956	5.1035144204734015	1.165129254388249	-0.48777039207534106	16307.0	False
Cp	2.342940470341078	3.6851630924289775	3.293534458653635	-0.4877913127251537	16308.0	False
Htr2a	4.763642255774794	2.7486941338682054	2.107616045362154	-0.4878008989562849	16309.0	False
Erp27	5.312676370700205	2.202707923820824	2.1905840763353366	-0.4878350615924074	16310.0	False
Naa16	3.9714674877764606	3.442688409882744	2.0843599631796743	-0.48783648677929253	16311.0	False
Ccdc146	0.6791981551261648	3.687501861714065	4.784857116806765	-0.48785651821238324	16312.0	False
Sync	3.1042115037331457	2.12358767382253	4.255411032173693	-0.4879757221220275	16313.0	False
Dusp8	3.5933718476060816	1.936075180581082	4.013550154745711	-0.4879896818714564	16314.0	False
Lrrc10	1.8956173942222436	6.658206155850978	0.5426141243113219	-0.48800899798266095	16315.0	False
Zswim2	4.472970624815803	1.1663634091459578	4.030629211651081	-0.4881886529274287	16316.0	False
Tacc2	2.954281102463942	4.8222537661061855	1.526364472650065	-0.48822592458328007	16317.0	False
C1qb	2.5099531524192256	5.144139905059557	1.5830123739989999	-0.488294661944	16318.0	False
Fbll1	0.4469432027135935	5.141402910116585	3.439178315040902	-0.4883453821621493	16319.0	False
Col24a1	0.9446858859152021	3.3983916451715146	4.834715950001749	-0.48838580320415864	16320.0	False
Zfyve26	3.6559321862167855	2.287433612562538	3.569965258402081	-0.4884634308148951	16321.0	False
Ahi1	2.031047325238117	5.853293653099905	1.2560489941837953	-0.48851300118240565	16322.0	False
Bcar3	4.280673043772617	1.9409284639629338	3.3709179014675676	-0.4885847825287824	16323.0	False
Neurl1b	3.5792613263414497	4.072087258871872	1.7447054072169113	-0.4886381330503471	16324.0	False
Arhgap6	2.6431323863566862	2.3850369077828852	4.371379537535025	-0.48864493876944826	16325.0	False
Npc1l1	2.562933454778358	3.5813784922641885	3.1764163803422143	-0.4886796886366982	16326.0	False
Cyp24a1	1.6141956189901074	4.422906870930715	3.1379616452793266	-0.48871083693061595	16327.0	False
Tle3	3.0216093529178	0.8074480929315357	5.6971413403762075	-0.48874534020947163	16328.0	False
Bace1	3.0405993481178824	3.9810998067234156	2.320851116919176	-0.4887743262706947	16329.0	False
Tmpo	2.312058679348164	4.522542207203471	2.4020188006768217	-0.4888033959656822	16330.0	False
Elovl1	2.9571668208358908	2.088457650418594	4.3946716495134	-0.4888943151860845	16331.0	False
Diaph3	5.200703945379397	2.6240047593639857	1.808516444330588	-0.4889614797692164	16332.0	False
Slc25a22	6.209875209397567	2.852744906455278	0.6582094711489148	-0.4889881717588291	16333.0	False
Glis1	5.133897618332335	1.7506764063697369	2.78980237597888	-0.48905028952526103	16334.0	False
Zbtb12	3.5835716527558765	2.44405781142165	3.4486478658154835	-0.48909290352099893	16335.0	False
Pomk	1.466158001626769	4.744463579725883	2.9161259921388103	-0.48915845340088976	16336.0	False
Hemk1	2.881834462698808	4.484983972824555	1.9174459857384163	-0.48916953555809073	16337.0	False
Rln1	3.298360458590331	2.7248196976655175	3.4036848182741237	-0.4892244314371992	16338.0	False
Neu3	1.8754730457386168	1.6978495230790625	5.769473633015945	-0.48923341782336544	16339.0	False
Grhl1	0.5808759247063379	2.1104169151436807	6.492011701661153	-0.48938338240771434	16340.0	False
Ppfibp2	4.794020377562176	1.6034838370894149	3.2399370342662928	-0.48939231295144864	16341.0	False
Itsn1	3.5549317940825294	1.8755363847140152	4.065397268314101	-0.4894159409013403	16342.0	False
Hs6st3	2.557082462903157	3.0108331539935644	3.7583317821947353	-0.489505380562131	16343.0	False
Mpp2	1.7738298810191795	2.5658139979128602	4.933268933069935	-0.48951215442963364	16344.0	False
Armc6	4.9516236384615695	1.3742221084742532	3.336219940338701	-0.4895328111232948	16345.0	False
Tecta	4.89270164957622	1.9448183318953902	2.7841974760018084	-0.48956980869352124	16346.0	False
Tecpr2	3.916222075207269	3.1648086625104224	2.3711690552709865	-0.4895716873733255	16347.0	False
Zfp775	2.1628779062327883	3.7538948173735216	3.320730904439069	-0.4896809988171316	16348.0	False
Hpx	3.1844263632663994	3.3150951373711894	2.863501149037705	-0.48977370348578475	16349.0	False
Galnt9	2.1435440440393965	1.6021086036139545	5.6112992736183225	-0.4897960226061966	16350.0	False
Calhm5	1.6005406957454558	1.399656318922578	6.307013257699579	-0.49000185845442373	16351.0	False
Tomm34	1.6019397993756463	1.9348572623315787	5.738913125382794	-0.49001735527689577	16352.0	False
Six3	5.8462881000723455	2.304228731392523	1.528933403514092	-0.49010460966885055	16353.0	False
Tex45	1.6223574704947157	4.2214610033187085	3.2972940875832175	-0.4901284605958189	16354.0	False
Ggt7	1.3606896458395794	5.223672310093099	2.467019419169507	-0.49028213385618263	16355.0	False
Tex22	4.011018043325546	1.244782046098277	4.293965285107185	-0.49029386056856544	16356.0	False
F3	1.8138748027181857	2.846655551722346	4.57269026049774	-0.4903474413205413	16357.0	False
Ifne	3.6592562390013113	3.9409220379020677	1.7531384663719938	-0.490419898236275	16358.0	False
Gpsm3	4.778828428338972	2.552900403431314	2.2135330834710136	-0.49047227561108214	16359.0	False
Tshz3	2.0754058378842326	2.858929952795589	4.319855852781441	-0.49049054172498807	16360.0	False
B4galnt4	2.6592693802603202	2.6009804304133572	4.067080617256036	-0.4905135692414007	16361.0	False
Kcnj4	2.313135715482811	4.662419424257386	2.195521553160462	-0.49055708878924387	16362.0	False
Slc29a3	4.140522974125191	2.7780602275148043	2.5446239714861094	-0.4906118358830476	16363.0	False
Il10ra	4.023049854130125	3.5587880722618777	1.8209187826079403	-0.4907089997340006	16364.0	False
Mocs1	8.090635270635333	0.7759900585142362	1.1070627528085024	-0.49074575536384674	16365.0	False
Laptm4a		3.709459742840406	2.3145856924169697	-0.4907488642106427	16366.0	False
Isl2	3.9428051467894356	2.7271256742761145	2.7714239104902068	-0.4907604301327743	16367.0	False
Fbxo17	3.385596576081876	1.3099588634689372	4.768282486438957	-0.49087488650093886	16368.0	False
Slc2a4	3.089114300096233	1.5041729508167132	4.828160614142455	-0.4909111428835911	16369.0	False
Piezo1	1.0019485410773403	4.3690921964051554	3.6709287312480687	-0.4909816133756588	16370.0	False
Col6a4	2.857465033768008	3.0336370353641637	3.41319576267536	-0.4910579840647363	16371.0	False
Zmat4	2.069009243825088	1.287886403953916	5.96934301151412	-0.49106061463397377	16372.0	False
Nags	3.978011324053533	3.9102716202406507	1.4765945409109795	-0.491102048309947	16373.0	False
Syt13	2.167244907513707	1.9182346884252959	5.21243134080443	-0.4911084280591059	16374.0	False
Parp2		2.230688496292192	3.8713018479808983	-0.4911182381195196	16375.0	False
Amer1	5.043811834746742	2.714650407754049	1.782250365780827	-0.49113901389651676	16376.0	False
1700018B08Rik	5.8927592347023205	2.0390131923739956	1.7309254085864907	-0.4912287334801735	16377.0	False
Zfp933	3.6484035880089603	4.439496372781149	1.207941770436858	-0.491254685083139	16378.0	False
Ccr10	3.337244284569337	4.4888137650678965	1.4328973738130177	-0.49133499008798437	16379.0	False
Nedd9	3.289553161162401	2.5480826080230985	3.5276971055654784	-0.49138700422610504	16380.0	False
Hs6st2	4.692161653471567	0.3267318021372675	4.6104607430824665	-0.49159020176179724	16381.0	False
Megf10	3.4070438663559823	2.679107616470182	3.2752473170598324	-0.4916358871676488	16382.0	False
Srl	2.436320523103827	2.36377105988448	4.478979863848022	-0.4917201269407607	16383.0	False
Susd1	2.4883594945794085	4.522608421133279	2.1467109363898227	-0.4917524604377381	16384.0	False
Large1	2.1002153450464554	2.6729846718488455	4.452363817096843	-0.4917695421983023	16385.0	False
Vwa7	2.8287279120751117	2.030077106626659	4.4773672083768705	-0.4917777218639638	16386.0	False
Npbwr1	4.206270793320869	3.1862559893274103	2.0126513950647467	-0.491859391342708	16387.0	False
Rtl8c	0.7400298786413211	6.71352651439403	1.3955774449634462	-0.4918976019251013	16388.0	False
Kazald1	2.455643781264005	4.2114643968052246	2.500303090386305	-0.49190696762174735	16389.0	False
Lama3	2.9058338027743775	3.3954781373927396	2.9575967076649357	-0.49194890944211855	16390.0	False
Rarb	4.447021159875019	2.2545867969074855	2.778454225861545	-0.4919689769322506	16391.0	False
Pitx3	2.219133264301467	1.5998575405587954	5.473551643086246	-0.49199639567728193	16392.0	False
Dbn1	1.5454312181114647	2.991641793856	4.60522698160132	-0.4920369922594867	16393.0	False
Lrp5	3.219332739735398	1.3119078913591793	4.874413669733548	-0.4921341923542392	16394.0	False
Pcdhgc4	5.468214890474915	2.066821251243609	2.0529133890816835	-0.49215294423447764	16395.0	False
Mtnr1b	1.354033721393297	2.687782483692793	5.089213510444934	-0.49233097101608575	16396.0	False
Gata3	3.9607756870291047	2.9408887882729986	2.4763614611692755	-0.4923675127118359	16397.0	False
Fgf18	6.82850960318635	0.8967349217148659	2.059682551906794	-0.4924056377957227	16398.0	False
Fbxo7	5.847862959413747	2.4804734445556043	1.2636579520644695	-0.4924634771914051	16399.0	False
Bloc1s4	1.279220499367339	3.0487010745918495	4.768816314148987	-0.4925063332642791	16400.0	False
Cnbp	3.662761355570447	3.6523171760882867	1.986362866539231	-0.49252430923138696	16401.0	False
Cdpf1	2.142644993807362	2.206895790375813	4.878323923756535	-0.49265656778309674	16402.0	False
2610028H24Rik	2.7017265535652166	5.249351190196149	1.1558580476727616	-0.49266683905925235	16403.0	False
C1ql4	2.1089006088846194	4.853219729431671	2.105598832100037	-0.4927420589147599	16404.0	False
Abhd17c	4.3092645581024716	2.576616649108272	2.533295478807525	-0.49283061280660806	16405.0	False
Slc9a9	2.720406213879459	3.775636341844849	2.6918227484228314	-0.4928705626058578	16406.0	False
Tnfsf9	2.741553628318159	3.5050123476920767	2.959139587907115	-0.49287163115231775	16407.0	False
1700001L19Rik	4.692368743101577	1.7658753039804618	3.045033835441074	-0.49288245673460973	16408.0	False
Erich1	3.922203960981535	0.5230545928368768	5.0508688460320315	-0.49293632520225006	16409.0	False
Golt1a	4.796434597697319	1.3336391174629778	3.40257921191101	-0.4930734700059143	16410.0	False
Fign	2.372520991657212	3.8721661101587634	2.8952491847225303	-0.49309088686306546	16411.0	False
Cachd1	6.076753421717259	2.3821103076213515	1.140990367209727	-0.4931022102288252	16412.0	False
Eya2	2.273661973239604	1.6119942155022253	5.37525896405621	-0.4931069157150609	16413.0	False
Svop	2.325226113318936	4.765229587904625	1.9905051489816288	-0.49315965045940485	16414.0	False
Hesx1	3.2794981235367042	2.33273420053237	3.701324099094969	-0.49331676356100845	16415.0	False
Fhod3	3.7770787970272375	2.7022080463132903	2.862542768387257	-0.49332959016149164	16416.0	False
Pcdh20	5.053317968418575	1.6888672568674599	2.786286954509514	-0.49336089047411597	16417.0	False
Niban3	2.8594826651318517	2.095149331631566	4.328480892680461	-0.49337472426845563	16418.0	False
Gtpbp1	1.76842671383659	4.408630408072093	2.8610840420314028	-0.4933854084139499	16419.0	False
Hexim1	3.81672323384779	3.396725510485293	2.0887674224920985	-0.49342751287862846	16420.0	False
Arfgef2	3.4879618124350578	2.1734488236139775	3.6787994208958086	-0.49342768719074703	16421.0	False
Timm8a2	3.802812441253538	1.2730939560350758	4.344399527006659	-0.4935507002774291	16422.0	False
Plagl2	3.6937346731575107	1.1255233573901318	4.597817258215426	-0.49357549680472523	16423.0	False
Rsph9	2.603743809237424	3.634342361163256	2.922856815662355	-0.4935832866892822	16424.0	False
Krt76	3.4493260240672288	2.4895950500982535	3.37148958303903	-0.4936567409780432	16425.0	False
Mc3r	1.7942118354401626	5.336028612065264	1.8466354188288667	-0.4936878404978189	16426.0	False
Mfsd7a	1.717296392702918	6.008650463212406	1.2038549557923697	-0.49369361819746577	16427.0	False
Eya1	1.4630614146621062	2.129191408455795	5.536937388242256	-0.4937131239873597	16428.0	False
